,DrugBankID,DrugName,DBpediaURL
5575,DB06361,rsPSMA_Vaccine,http://dbpedia.org/resource/RPSMA
5576,DB06362,Becatecarin,http://dbpedia.org/resource/RPSMA
5577,DB06365,Sapacitabine,http://dbpedia.org/resource/Sapacitabine
5578,DB06366,Pertuzumab,http://dbpedia.org/resource/Pertuzumab
5579,DB06367,Relacatib,http://dbpedia.org/resource/Pertuzumab
5580,DB06368,Alamifovir,http://dbpedia.org/resource/Pertuzumab
5581,DB06370,Indisulam,http://dbpedia.org/resource/Curtitoma_incisula
5582,DB06371,Siplizumab,http://dbpedia.org/resource/Siplizumab
5583,DB06372,Rilonacept,http://dbpedia.org/resource/Rilonacept
5584,DB06376,CHGN111,http://dbpedia.org/resource/Rilonacept
5585,DB06379,Calcitonin_gene-related_peptide,http://dbpedia.org/resource/Calcitonin_gene-related_peptide
5586,DB06393,Xaliproden,http://dbpedia.org/resource/Xaliproden
5587,DB06395,Abafungin,http://dbpedia.org/resource/Abafungin
5588,DB06397,Nicaraven,http://dbpedia.org/resource/Abafungin
5589,DB06399,Atacicept,http://dbpedia.org/resource/Atacicept
5590,DB06400,Vitespen,http://dbpedia.org/resource/Vitesse
5591,DB06401,Bazedoxifene,http://dbpedia.org/resource/Bazedoxifene
5592,DB06402,Telavancin,http://dbpedia.org/resource/Telavancin
5593,DB06403,Ambrisentan,http://dbpedia.org/resource/Ambrisentan
5594,DB06404,Human_C1-esterase_inhibitor,http://dbpedia.org/resource/Acquired_C1_esterase_inhibitor_deficiency
5595,DB06406,Idraparinux,http://dbpedia.org/resource/Idraparinux
5596,DB06408,Taribavirin,http://dbpedia.org/resource/Taribavirin
5597,DB06410,Doxercalciferol,http://dbpedia.org/resource/Doxercalciferol
5598,DB06412,Oxymetholone,http://dbpedia.org/resource/Oxymetholone
5599,DB06413,Armodafinil,http://dbpedia.org/resource/Armodafinil
5600,DB06414,Etravirine,http://dbpedia.org/resource/Etravirine
5601,DB06415,Calfactant,http://dbpedia.org/resource/Calfactant
5602,DB06419,Cethromycin,http://dbpedia.org/resource/Cethromycin
5603,DB06420,Annamycin,http://dbpedia.org/resource/Annamycin
5604,DB06421,Declopramide,http://dbpedia.org/resource/Annamycin
5605,DB06422,Ticalopride,http://dbpedia.org/resource/Eticlopride
5606,DB06429,Talnetant,http://dbpedia.org/resource/Talnetant
5607,DB06431,Evernimicin,http://dbpedia.org/resource/Talnetant
5608,DB06433,Tezacitabine,http://dbpedia.org/resource/Tezacitabine
5609,DB06434,Repifermin,http://dbpedia.org/resource/Tezacitabine
5610,DB06435,Tarazepide,http://dbpedia.org/resource/Tezacitabine
5611,DB06436,Semaxanib,http://dbpedia.org/resource/Semaxanib
5612,DB06437,Tifacogin,http://dbpedia.org/resource/Semaxanib
5613,DB06439,Tyloxapol,http://dbpedia.org/resource/Tyloxapol
5614,DB06440,Ravuconazole,http://dbpedia.org/resource/Ravuconazole
5615,DB06441,Cangrelor,http://dbpedia.org/resource/Cangrelor
5616,DB06442,Avasimibe,http://dbpedia.org/resource/Cangrelor
5617,DB06444,Dexanabinol,http://dbpedia.org/resource/Dexanabinol
5618,DB06445,Diethylnorspermine,http://dbpedia.org/resource/Dexanabinol
5619,DB06446,Dotarizine,http://dbpedia.org/resource/Dotarizine
5620,DB06448,Lonafarnib,http://dbpedia.org/resource/Lonafarnib
5621,DB06449,Ilodecakin,http://dbpedia.org/resource/Lonafarnib
5622,DB06451,Aprinocarsen,http://dbpedia.org/resource/Lonafarnib
5623,DB06453,Mirostipen,http://dbpedia.org/resource/Lonafarnib
5624,DB06454,Sarizotan,http://dbpedia.org/resource/Sarizotan
5625,DB06455,Meclinertant,http://dbpedia.org/resource/Meclinertant
5626,DB06457,Tecastemizole,http://dbpedia.org/resource/Meclinertant
5627,DB06458,Remacemide,http://dbpedia.org/resource/Remacemide
5628,DB06460,Enrasentan,http://dbpedia.org/resource/Atrasentan
5629,DB06461,Squalamine,http://dbpedia.org/resource/Squalamine
5630,DB06467,Apolizumab,http://dbpedia.org/resource/Apolizumab
5631,DB06468,Cariporide,http://dbpedia.org/resource/Cariporide
5632,DB06469,Lestaurtinib,http://dbpedia.org/resource/Lestaurtinib
5633,DB06470,clomethiazole,http://dbpedia.org/resource/Clomethiazole
5634,DB06471,Naxifylline,http://dbpedia.org/resource/Bamifylline
5635,DB06472,Fradafiban,http://dbpedia.org/resource/Bamifylline
5636,DB06475,Ruplizumab,http://dbpedia.org/resource/Ruplizumab
5637,DB06477,Sumanirole,http://dbpedia.org/resource/Sumanirole
5638,DB06478,Porfiromycin,http://dbpedia.org/resource/Sumanirole
5639,DB06479,Propentofylline,http://dbpedia.org/resource/Propentofylline
5640,DB06480,Prucalopride,http://dbpedia.org/resource/Prucalopride
5641,DB06481,Manitimus,http://dbpedia.org/resource/Maritimus
5642,DB06482,ALGRX_1207,http://dbpedia.org/resource/Algrøyna
5643,DB06485,Ropidoxuridine,http://dbpedia.org/resource/Algrøyna
5644,DB06486,Enzastaurin,http://dbpedia.org/resource/Enzastaurin
5645,DB06492,Mirococept,http://dbpedia.org/resource/Enzastaurin
5646,DB06493,Velafermin,http://dbpedia.org/resource/Enzastaurin
5647,DB06494,Sufugolix,http://dbpedia.org/resource/Sufugolix
5648,DB06495,Onercept,http://dbpedia.org/resource/Onecept
5649,DB06504,S-8510,http://dbpedia.org/resource/S510
5650,DB06506,Repinotan,http://dbpedia.org/resource/Repinotan
5651,DB06510,Muraglitazar,http://dbpedia.org/resource/Muraglitazar
5652,DB06512,Deramciclane,http://dbpedia.org/resource/Deramciclane
5653,DB06515,Resiniferatoxin,http://dbpedia.org/resource/Resiniferatoxin
5654,DB06519,Edaglitazone,http://dbpedia.org/resource/Englitazone
5655,DB06521,Ertiprotafib,http://dbpedia.org/resource/Englitazone
5656,DB06523,Levovirin,http://dbpedia.org/resource/Candicidin
5657,DB06525,Ganstigmine,http://dbpedia.org/resource/Candicidin
5658,DB06527,Tramiprosate,http://dbpedia.org/resource/Candicidin
5659,DB06529,Ocinaplon,http://dbpedia.org/resource/Ocinaplon
5660,DB06530,Resiquimod,http://dbpedia.org/resource/Resiquimod
5661,DB06532,Pafuramidine,http://dbpedia.org/resource/Pafuramidine
5662,DB06533,Ragaglitazar,http://dbpedia.org/resource/Pafuramidine
5663,DB06534,Thrombopoietin,http://dbpedia.org/resource/Thrombopoietin
5664,DB06535,Etilevodopa,http://dbpedia.org/resource/Etilevodopa
5665,DB06536,Tesaglitazar,http://dbpedia.org/resource/Tesaglitazar
5666,DB06538,Robalzotan,http://dbpedia.org/resource/Robalzotan
5667,DB06543,Astaxanthin,http://dbpedia.org/resource/Astaxanthin
5668,DB06545,Gavilimomab,http://dbpedia.org/resource/Gavilimomab
5669,DB06548,Minodronic_acid,http://dbpedia.org/resource/Minodronic_acid
5670,DB06549,Labradimil,http://dbpedia.org/resource/Minodronic_acid
5671,DB06550,Bivatuzumab,http://dbpedia.org/resource/Bivatuzumab
5672,DB06554,Gaboxadol,http://dbpedia.org/resource/Gaboxadol
5673,DB06555,Siramesine,http://dbpedia.org/resource/Siramesine
5674,DB06556,Edifoligide,http://dbpedia.org/resource/Siramesine
5675,DB06557,Lerdelimumab,http://dbpedia.org/resource/Lerdelimumab
5676,DB06558,Tezosentan,http://dbpedia.org/resource/Tezosentan
5677,DB06559,Lanimostim,http://dbpedia.org/resource/Tezosentan
5678,DB06560,Pascolizumab,http://dbpedia.org/resource/Pascolizumab
5679,DB06562,Emfilermin,http://dbpedia.org/resource/Pascolizumab
5680,DB06568,alpha-Hydroxy_glycineamide,http://dbpedia.org/resource/Mandelic_acid
5681,DB06573,Rebimastat,http://dbpedia.org/resource/Mandelic_acid
5682,DB06575,Valomaciclovir,http://dbpedia.org/resource/Valaciclovir
5683,DB06576,Baminercept,http://dbpedia.org/resource/Valaciclovir
5684,DB06578,Tonabersat,http://dbpedia.org/resource/Valaciclovir
5685,DB06579,Adipiplon,http://dbpedia.org/resource/Adipiplon
5686,DB06580,Celgosivir,http://dbpedia.org/resource/Adipiplon
5687,DB06581,Bevirimat,http://dbpedia.org/resource/Bevirimat
5688,DB06582,Dextofisopam,http://dbpedia.org/resource/Bevirimat
5689,DB06585,Fipamezole,http://dbpedia.org/resource/Atipamezole
5690,DB06586,Cetilistat,http://dbpedia.org/resource/Cetilistat
5691,DB06587,Mitemcinal,http://dbpedia.org/resource/Mitemcinal
5692,DB06588,Triphendiol,http://dbpedia.org/resource/Mitemcinal
5693,DB06589,Pazopanib,http://dbpedia.org/resource/Pazopanib
5694,DB06590,Ceftaroline_fosamil,http://dbpedia.org/resource/Ceftaroline_fosamil
5695,DB06594,Agomelatine,http://dbpedia.org/resource/Agomelatine
5696,DB06595,Midostaurin,http://dbpedia.org/resource/Midostaurin
5697,DB06598,Brostallicin,http://dbpedia.org/resource/Brostallicin
5698,DB06599,Lexatumumab,http://dbpedia.org/resource/Lexatumumab
5699,DB06600,Nemonoxacin,http://dbpedia.org/resource/Nemonoxacin
5700,DB06602,Reslizumab,http://dbpedia.org/resource/Reslizumab
5701,DB06603,Panobinostat,http://dbpedia.org/resource/Panobinostat
5702,DB06604,Ilepatril,http://dbpedia.org/resource/Panobinostat
5703,DB06605,Apixaban,http://dbpedia.org/resource/Apixaban
5704,DB06606,Teplizumab,http://dbpedia.org/resource/Teplizumab
5705,DB06607,Catumaxomab,http://dbpedia.org/resource/Catumaxomab
5706,DB06608,Tafenoquine,http://dbpedia.org/resource/Tafenoquine
5707,DB06609,Odiparcil,http://dbpedia.org/resource/Tafenoquine
5708,DB06610,Omiganan,http://dbpedia.org/resource/Omignano
5709,DB06611,Pegsunercept,http://dbpedia.org/resource/Pegsunercept
5710,DB06612,Mepolizumab,http://dbpedia.org/resource/Mepolizumab
5711,DB06614,Peramivir,http://dbpedia.org/resource/Peramivir
5712,DB06616,Bosutinib,http://dbpedia.org/resource/Bosutinib
5713,DB06619,Amdoxovir,http://dbpedia.org/resource/Amdoxovir
5714,DB06620,Aplindore,http://dbpedia.org/resource/Aplindore
5715,DB06623,Flupirtine,http://dbpedia.org/resource/Flupirtine
5716,DB06624,Taranabant,http://dbpedia.org/resource/Taranabant
5717,DB06625,Vipadenant,http://dbpedia.org/resource/Taranabant
5718,DB06626,Axitinib,http://dbpedia.org/resource/Axitinib
5719,DB06629,Zibotentan,http://dbpedia.org/resource/Zibotentan
5720,DB06630,Anacetrapib,http://dbpedia.org/resource/Anacetrapib
5721,DB06634,Casopitant,http://dbpedia.org/resource/Casopitant
5722,DB06635,Otamixaban,http://dbpedia.org/resource/Otamixaban
5723,DB06636,Isavuconazonium,http://dbpedia.org/resource/Otamixaban
5724,DB06637,Dalfampridine,http://dbpedia.org/resource/4-Aminopyridine
5725,DB06638,Quarfloxin,http://dbpedia.org/resource/4-Aminopyridine
5726,DB06640,Fispemifene,http://dbpedia.org/resource/Ospemifene
5727,DB06641,Perifosine,http://dbpedia.org/resource/Perifosine
5728,DB06642,Bevasiranib,http://dbpedia.org/resource/Perifosine
5729,DB06643,Denosumab,http://dbpedia.org/resource/Denosumab
5730,DB06645,Anamorelin,http://dbpedia.org/resource/Anamorelin
5731,DB06647,Volociximab,http://dbpedia.org/resource/Volociximab
5732,DB06649,Priralfinamide,http://dbpedia.org/resource/Volociximab
5733,DB06650,Ofatumumab,http://dbpedia.org/resource/Ofatumumab
5734,DB06652,Vicriviroc,http://dbpedia.org/resource/Vicriviroc
5735,DB06654,Safinamide,http://dbpedia.org/resource/Safinamide
5736,DB06655,Liraglutide,http://dbpedia.org/resource/Liraglutide
5737,DB06656,TAS-106,http://dbpedia.org/resource/TAS-108
5738,DB06657,Valrocemide,http://dbpedia.org/resource/TAS-108
5739,DB06659,Rostaporfin,http://dbpedia.org/resource/TAS-108
5740,DB06660,Saredutant,http://dbpedia.org/resource/Saredutant
5741,DB06662,Abetimus,http://dbpedia.org/resource/Abetimus
5742,DB06663,Pasireotide,http://dbpedia.org/resource/Pasireotide
5743,DB06666,Lixivaptan,http://dbpedia.org/resource/Lixivaptan
5744,DB06667,prGCD,http://dbpedia.org/resource/PRKCD
5745,DB06669,Arverapamil,http://dbpedia.org/resource/Norverapamil
5746,DB06670,Odanacatib,http://dbpedia.org/resource/Odanacatib
5747,DB06673,Almorexant,http://dbpedia.org/resource/Almorexant
5748,DB06674,Golimumab,http://dbpedia.org/resource/Golimumab
5749,DB06677,Clazosentan,http://dbpedia.org/resource/Golimumab
5750,DB06678,Esmirtazapine,http://dbpedia.org/resource/Esmirtazapine
5751,DB06679,Amediplase,http://dbpedia.org/resource/Esmirtazapine
5752,DB06680,Asoprisnil,http://dbpedia.org/resource/Asoprisnil
5753,DB06681,Belatacept,http://dbpedia.org/resource/Belatacept
5754,DB06682,Naproxcinod,http://dbpedia.org/resource/Naproxcinod
5755,DB06683,Clevudine,http://dbpedia.org/resource/Clevudine
5756,DB06684,Vilazodone,http://dbpedia.org/resource/Vilazodone
5757,DB06685,Laquinimod,http://dbpedia.org/resource/Laquinimod
5758,DB06688,Sipuleucel-T,http://dbpedia.org/resource/Sipuleucel-T
5759,DB06689,Ethanolamine_Oleate,http://dbpedia.org/resource/Monoethanolamine_oleate
5760,DB06690,Nitrous_oxide,http://dbpedia.org/resource/Nitrous_oxide
5761,DB06691,Mepyramine,http://dbpedia.org/resource/Mepyramine
5762,DB06692,Aprotinin,http://dbpedia.org/resource/Aprotinin
5763,DB06693,Mevastatin,http://dbpedia.org/resource/Mevastatin
5764,DB06694,Xylometazoline,http://dbpedia.org/resource/Xylometazoline
5765,DB06695,Dabigatran_etexilate,http://dbpedia.org/resource/Dabigatran
5766,DB06696,Arbekacin,http://dbpedia.org/resource/Arbekacin
5767,DB06697,Artemether,http://dbpedia.org/resource/Artemether
5768,DB06698,Betahistine,http://dbpedia.org/resource/Betahistine
5769,DB06699,Degarelix,http://dbpedia.org/resource/Degarelix
5770,DB06700,Desvenlafaxine,http://dbpedia.org/resource/Desvenlafaxine
5771,DB06701,Dexmethylphenidate,http://dbpedia.org/resource/Dexmethylphenidate
5772,DB06702,Fesoterodine,http://dbpedia.org/resource/Fesoterodine
5773,DB06703,Gadobutrol,http://dbpedia.org/resource/Gadobutrol
5774,DB06704,Iobenguane,http://dbpedia.org/resource/Iobenguane
5775,DB06705,Gadofosveset_trisodium,http://dbpedia.org/resource/Gadofosveset
5776,DB06706,Isometheptene,http://dbpedia.org/resource/Isometheptene
5777,DB06707,Levonordefrin,http://dbpedia.org/resource/Corbadrine
5778,DB06708,Lumefantrine,http://dbpedia.org/resource/Lumefantrine
5779,DB06709,Methacholine,http://dbpedia.org/resource/Methacholine
5780,DB06710,Methyltestosterone,http://dbpedia.org/resource/Methyltestosterone
5781,DB06711,Naphazoline,http://dbpedia.org/resource/Naphazoline
5782,DB06712,Nilvadipine,http://dbpedia.org/resource/Nilvadipine
5783,DB06713,Norelgestromin,http://dbpedia.org/resource/Norelgestromin
5784,DB06714,Propylhexedrine,http://dbpedia.org/resource/Propylhexedrine
5785,DB06715,Potassium_Iodide,http://dbpedia.org/resource/Potassium_iodide
5786,DB06716,Fospropofol,http://dbpedia.org/resource/Fospropofol
5787,DB06717,Fosaprepitant,http://dbpedia.org/resource/Fosaprepitant
5788,DB06718,Stanozolol,http://dbpedia.org/resource/Stanozolol
5789,DB06719,Buserelin,http://dbpedia.org/resource/Buserelin
5790,DB06720,Velaglucerase_alfa,http://dbpedia.org/resource/Velaglucerase_alfa
5791,DB06721,Gimatecan,http://dbpedia.org/resource/Velaglucerase_alfa
5792,DB06723,Aluminum_hydroxide,http://dbpedia.org/resource/Aluminium_hydroxide
5793,DB06724,Calcium_Carbonate,http://dbpedia.org/resource/Calcium_carbonate
5794,DB06725,Lornoxicam,http://dbpedia.org/resource/Lornoxicam
5795,DB06726,Bufuralol,http://dbpedia.org/resource/Bufuralol
5796,DB06727,Sparteine,http://dbpedia.org/resource/Sparteine
5797,DB06728,Aniline,http://dbpedia.org/resource/Aniline
5798,DB06729,Sulfaphenazole,http://dbpedia.org/resource/Sulfaphenazole
5799,DB06730,Gestodene,http://dbpedia.org/resource/Gestodene
5800,DB06731,Seproxetine,http://dbpedia.org/resource/Seproxetine
5801,DB06732,beta-Naphthoflavone,http://dbpedia.org/resource/Beta-Naphthoflavone
5802,DB06733,Bafilomycin_A1,http://dbpedia.org/resource/Bafilomycin
5803,DB06734,Bafilomycin_B1,http://dbpedia.org/resource/Bafilomycin
5804,DB06735,Enclomiphene,http://dbpedia.org/resource/Bafilomycin
5805,DB06736,Aceclofenac,http://dbpedia.org/resource/Aceclofenac
5806,DB06737,Zaltoprofen,http://dbpedia.org/resource/Aceclofenac
5807,DB06738,Ketobemidone,http://dbpedia.org/resource/Ketobemidone
5808,DB06739,Seratrodast,http://dbpedia.org/resource/Seratrodast
5809,DB06740,BW-A_58C,http://dbpedia.org/resource/Desert_climate
5810,DB06741,Gavestinel,http://dbpedia.org/resource/Gavestinel
5811,DB06742,Ambroxol,http://dbpedia.org/resource/Ambroxol
5812,DB06743,ginkgolide-A,http://dbpedia.org/resource/Ginkgolide
5813,DB06744,ginkgolide-B,http://dbpedia.org/resource/Ginkgolide
5814,DB06745,ginkgolide-C,http://dbpedia.org/resource/Ginkgolide
5815,DB06746,ginkgolide-J,http://dbpedia.org/resource/Ginkgolide
5816,DB06747,ginkgolide-M,http://dbpedia.org/resource/Ginkgolide
5817,DB06748,Ginsenoside_C,http://dbpedia.org/resource/Ginsenoside
5818,DB06749,ginsenoside_Rb1,http://dbpedia.org/resource/Ginsenoside
5819,DB06750,Ginsenoside_Rg1,http://dbpedia.org/resource/Ginsenoside
5820,DB06751,Drotaverine,http://dbpedia.org/resource/Drotaverine
5821,DB06752,Chymopapain,http://dbpedia.org/resource/Chymopapain
5822,DB06754,Danaparoid,http://dbpedia.org/resource/Danaparoid
5823,DB06755,Beta_carotene,http://dbpedia.org/resource/Beta-Carotene
5824,DB06756,Glycine_betaine,http://dbpedia.org/resource/Trimethylglycine
5825,DB06757,Manganese,http://dbpedia.org/resource/Manganese
5826,DB06759,Fomivirsen,http://dbpedia.org/resource/Fomivirsen
5827,DB06760,Sacrosidase,http://dbpedia.org/resource/Sacrosidase
5828,DB06761,Beractant,http://dbpedia.org/resource/Beractant
5829,DB06762,Pinacidil,http://dbpedia.org/resource/Pinacidil
5830,DB06763,Saralasin,http://dbpedia.org/resource/Saralasin
5831,DB06764,Tetryzoline,http://dbpedia.org/resource/Tetrahydrozoline
5832,DB06766,Alcaftadine,http://dbpedia.org/resource/Alcaftadine
5833,DB06767,Ammonium_chloride,http://dbpedia.org/resource/Ammonium_chloride
5834,DB06768,Ammonium_lactate,http://dbpedia.org/resource/Ammonium_lactate
5835,DB06769,Bendamustine,http://dbpedia.org/resource/Bendamustine
5836,DB06770,Benzyl_alcohol,http://dbpedia.org/resource/Benzyl_alcohol
5837,DB06771,Besifloxacin,http://dbpedia.org/resource/Besifloxacin
5838,DB06772,Cabazitaxel,http://dbpedia.org/resource/Cabazitaxel
5839,DB06773,Human_calcitonin,http://dbpedia.org/resource/Calcitonin
5840,DB06774,Capsaicin,http://dbpedia.org/resource/Capsaicin
5841,DB06775,Carglumic_Acid,http://dbpedia.org/resource/Carglumic_acid
5842,DB06776,Sodium_cellulose_phosphate,http://dbpedia.org/resource/Sodium_cellulose_phosphate
5843,DB06777,Chenodeoxycholic_acid,http://dbpedia.org/resource/Chenodeoxycholic_acid
5844,DB06778,Cupric_sulfate,http://dbpedia.org/resource/Copper(II)_sulfate
5845,DB06779,Dalteparin,http://dbpedia.org/resource/Dalteparin_sodium
5846,DB06780,Desoxycorticosterone_acetate,http://dbpedia.org/resource/11-Deoxycorticosterone
5847,DB06781,Difluprednate,http://dbpedia.org/resource/Difluprednate
5848,DB06782,Dimercaprol,http://dbpedia.org/resource/Dimercaprol
5849,DB06783,Prussian_blue,http://dbpedia.org/resource/Prussian_Blue
5850,DB06784,Gallium_citrate_Ga_67,http://dbpedia.org/resource/Gallane
5851,DB06785,Ganirelix,http://dbpedia.org/resource/Ganirelix
5852,DB06786,Halcinonide,http://dbpedia.org/resource/Halcinonide
5853,DB06787,Hexocyclium,http://dbpedia.org/resource/Hexocyclium
5854,DB06788,Histrelin,http://dbpedia.org/resource/Histrelin
5855,DB06789,Hydroxyprogesterone_caproate,http://dbpedia.org/resource/Hydroxyprogesterone_caproate
5856,DB06791,Lanreotide,http://dbpedia.org/resource/Lanreotide
5857,DB06792,Lanthanum_carbonate,http://dbpedia.org/resource/Lanthanum_carbonate
5858,DB06793,Levopropoxyphene,http://dbpedia.org/resource/Levopropoxyphene
5859,DB06794,Lodoxamide,http://dbpedia.org/resource/Lodoxamide
5860,DB06795,Mafenide,http://dbpedia.org/resource/Mafenide
5861,DB06796,Mangafodipir,http://dbpedia.org/resource/Mangafodipir
5862,DB06797,Mebutamate,http://dbpedia.org/resource/Mebutamate
5863,DB06799,Methenamine,http://dbpedia.org/resource/Methylamine
5864,DB06800,Methylnaltrexone,http://dbpedia.org/resource/Methylnaltrexone
5865,DB06801,Monoctanoin,http://dbpedia.org/resource/Monoctanoin
5866,DB06802,Nepafenac,http://dbpedia.org/resource/Nepafenac
5867,DB06803,Niclosamide,http://dbpedia.org/resource/Niclosamide
5868,DB06804,Nonoxynol-9,http://dbpedia.org/resource/Nonoxynol-9
5869,DB06807,Phenyl_aminosalicylate,http://dbpedia.org/resource/Aminosalicylate
5870,DB06809,Plerixafor,http://dbpedia.org/resource/Plerixafor
5871,DB06810,Plicamycin,http://dbpedia.org/resource/Plicamycin
5872,DB06811,Polidocanol,http://dbpedia.org/resource/Polidocanol
5873,DB06812,Povidone-iodine,http://dbpedia.org/resource/Povidone-iodine
5874,DB06813,Pralatrexate,http://dbpedia.org/resource/Pralatrexate
5875,DB06814,Protokylol,http://dbpedia.org/resource/Protokylol
5876,DB06815,Pyrithione,http://dbpedia.org/resource/Zinc_pyrithione
5877,DB06816,Pyrvinium,http://dbpedia.org/resource/Pyrvinium
5878,DB06817,Raltegravir,http://dbpedia.org/resource/Raltegravir
5879,DB06819,Phenylbutyric_acid,http://dbpedia.org/resource/Chlorambucil
5880,DB06820,Sulconazole,http://dbpedia.org/resource/Sulconazole
5881,DB06821,Sulfameter,http://dbpedia.org/resource/Sulfameth
5882,DB06822,Tinzaparin,http://dbpedia.org/resource/Tinzaparin_sodium
5883,DB06823,Tiopronin,http://dbpedia.org/resource/Tiopronin
5884,DB06824,Triethylenetetramine,http://dbpedia.org/resource/Triethylenetetramine
5885,DB06825,Triptorelin,http://dbpedia.org/resource/Triptorelin
5886,DB06826,Unoprostone,http://dbpedia.org/resource/Unoprostone
5887,DB06827,Viomycin,http://dbpedia.org/resource/Viomycin
5888,DB06828,5-[2-(1H-pyrrol-1-yl)ethoxy]-1H-indole,http://dbpedia.org/resource/Betazole
5889,DB06829,4-BROMO-3-(CARBOXYMETHOXY)-5-[3-(CYCLOHEXYLAMINO)PHENYL]THIOPHENE-2-CARBOXYLIC_ACID,http://dbpedia.org/resource/Thiosalicylic_acid
5890,DB06830,"(1-HYDROXYHEPTANE-1,1-DIYL)BIS(PHOSPHONIC_ACID)",http://dbpedia.org/resource/Etidronic_acid
5891,DB06831,2-((9H-PURIN-6-YLTHIO)METHYL)-5-CHLORO-3-(2-METHOXYPHENYL)QUINAZOLIN-4(3H)-ONE,http://dbpedia.org/resource/Methylchloroisothiazolinone
5892,DB06832,"2-(3-FLUORO-4-HYDROXYPHENYL)-7-VINYL-1,3-BENZOXAZOL-5-OL",http://dbpedia.org/resource/4-Hydroxyphenylpyruvic_acid
5893,DB06833,1-CYCLOHEXYL-N-{[1-(4-METHYLPHENYL)-1H-INDOL-3-YL]METHYL}METHANAMINE,http://dbpedia.org/resource/N-Methyltryptamine
5894,DB06834,"N-(2-hydroxy-1,1-dimethylethyl)-1-methyl-3-(1H-pyrrolo[2,3-b]pyridin-2-yl)-1H-indole-5-carboxamide",http://dbpedia.org/resource/N-Acetylserotonin
5895,DB06835,(2S)-2-[3-(AMINOMETHYL)PHENYL]-3-{(S)-HYDROXY[(1R)-2-METHYL-1-{[(2-PHENYLETHYL)SULFONYL]AMINO}PROPYL]PHOSPHORYL}PROPANOIC_ACID,http://dbpedia.org/resource/Serine
5896,DB06836,"N-(5-{4-Chloro-3-[(2-hydroxyethyl)sulfamoyl]phenyl}-4-methyl-1,3-thiazol-2-yl)acetamide",http://dbpedia.org/resource/Famotidine
5897,DB06837,"(2R)-N~4~-hydroxy-2-(3-hydroxybenzyl)-N~1~-[(1S,2R)-2-hydroxy-2,3-dihydro-1H-inden-1-yl]butanediamide",http://dbpedia.org/resource/Serinolamide_A
5898,DB06838,methyl_L-phenylalaninate,http://dbpedia.org/resource/Aspartame
5899,DB06839,N-(ethoxycarbonyl)-L-leucine,http://dbpedia.org/resource/Leucine
5900,DB06840,"diethyl_[(1R)-1,5-diaminopentyl]boronate",http://dbpedia.org/resource/Triethyl_borate
5901,DB06841,D-phenylalanyl-N-[(1S)-4-{[amino(iminio)methyl]amino}-1-(chloroacetyl)butyl]-L-prolinamide,http://dbpedia.org/resource/Creatine
5902,DB06842,(4R)-4-(3-butoxy-4-methoxybenzyl)imidazolidin-2-one,http://dbpedia.org/resource/Cycloserine
5903,DB06843,"2',5'-DIDEOXY-ADENOSINE_3'-MONOPHOSPHATE",http://dbpedia.org/resource/Adenosine_monophosphate
5904,DB06844,"4-[(7-OXO-7H-THIAZOLO[5,4-E]INDOL-8-YLMETHYL)-AMINO]-N-PYRIDIN-2-YL-BENZENESULFONAMIDE",http://dbpedia.org/resource/Sulfapyridine
5905,DB06845,(S)-N-(4-carbamimidoylbenzyl)-1-(2-(cyclopentylamino)ethanoyl)pyrrolidine-2-carboxamide,http://dbpedia.org/resource/N-Vinylpyrrolidone
5906,DB06847,"5-[(3S)-3-(2-methoxybiphenyl-4-yl)but-1-yn-1-yl]-6-methylpyrimidine-2,4-diamine",http://dbpedia.org/resource/Epirizole
5907,DB06848,"1-(1'-{[3-(methylsulfanyl)-2-benzothiophen-1-yl]carbonyl}spiro[1-benzofuran-3,4'-piperidin]-5-yl)methanamine",http://dbpedia.org/resource/Benocyclidine
5908,DB06849,"1-[1'-(3-phenylacryloyl)spiro[1-benzofuran-3,4'-piperidin]-5-yl]methanamine",http://dbpedia.org/resource/Benocyclidine
5909,DB06850,(S)-N-(4-carbamimidoylbenzyl)-1-(2-(cyclohexylamino)ethanoyl)pyrrolidine-2-carboxamide,http://dbpedia.org/resource/N-Vinylpyrrolidone
5910,DB06851,N-(pyridin-3-ylmethyl)aniline,http://dbpedia.org/resource/N-Methylaniline
5911,DB06852,4-[(3S)-1-AZABICYCLO[2.2.2]OCT-3-YLAMINO]-3-(1H-BENZIMIDAZOL-2-YL)-6-CHLOROQUINOLIN-2(1H)-ONE,http://dbpedia.org/resource/Tiabendazole
5912,DB06853,N-cycloheptylglycyl-N-(4-carbamimidoylbenzyl)-L-prolinamide,http://dbpedia.org/resource/Louisville_and_Nashville_Railroad
5913,DB06855,6-fluoro-2-(2-hydroxy-3-isobutoxy-phenyl)-1H-benzoimidazole-5-carboxamidine,http://dbpedia.org/resource/Fuberidazole
5914,DB06856,6-FLUORO-2-[2-HYDROXY-3-(2-METHYL-CYCLOHEXYLOXY)-PHENYL]-1H-INDOLE-5-CARBOXAMIDINE,http://dbpedia.org/resource/Pyridoxal
5915,DB06857,N-(4-CARBAMIMIDOYL-3-CHORO-PHENYL)-2-HYDROXY-3-IODO-5-METHYL-BENZAMIDE,http://dbpedia.org/resource/Pyridoxal
5916,DB06858,N-cyclooctylglycyl-N-(4-carbamimidoylbenzyl)-L-prolinamide,http://dbpedia.org/resource/Louisville_and_Nashville_Railroad
